title,winery,millesime,designation,variety,country,province,region_1,region_2,price,points,description,taster_name,taster_twitter_handle,clean
Demessey 2018 Château de Messey Les Crets  (Mâcon-Chardonnay),Demessey,2018.0,Château de Messey Les Crets,Chardonnay,France,Burgundy,Mâcon-Chardonnay,,18.0,84,"This is a generous, rounded and very perfumed wine. Candy and bubble gum flavors give sweetness that contrasts with the acidity.",Roger Voss,@vossroger,generous rounded perfumed wine candy bubble gum flavor give sweetness contrast acidity
Joseph Drouhin 2017  Chorey-lès-Beaune,Joseph Drouhin,2017.0,,Pinot Noir,France,Burgundy,Chorey-lès-Beaune,,23.0,84,"The wine is tight, green and herbal. It has some fruitiness, but that is suppressed by general underripeness. The tannins are hard at the end.",Roger Voss,@vossroger,wine tight green herbal fruitiness suppress general underripeness tannin hard end
Pierre André 2017  Ladoix,Pierre André,2017.0,,Pinot Noir,France,Burgundy,Ladoix,,23.0,84,"This tight wine has red fruit acidity without the richness. With its green edge, it's likely to remain full of acidity even as it matures.",Roger Voss,@vossroger,tight wine red fruit acidity without richness green edge likely remain full acidity even mature
Chanson Père et Fils 2018  Viré-Clessé,Chanson Père et Fils,2018.0,,Chardonnay,France,Burgundy,Viré-Clessé,,,84,"The green fruit flavors dominate this very fresh, crisp wine. It has acidity as much as fruitiness, giving a steely, tight character. Drink now.",Roger Voss,@vossroger,green fruit flavor dominate fresh crisp wine acidity much fruitiness give steely tight character drink
Demessey 2017 Les Hâtes  (Santenay),Demessey,2017.0,Les Hâtes,Pinot Noir,France,Burgundy,Santenay,,29.0,84,"A firm wine that is mainly tannin without a great fruit element. It is dry, tight and hard-edged.",Roger Voss,@vossroger,firm wine mainly tannin without great fruit element dry tight hardedge
Jean-Marie Challand 2018 Vieilles Vignes  (Viré-Clessé),Jean-Marie Challand,2018.0,Vieilles Vignes,Chardonnay,France,Burgundy,Viré-Clessé,,22.0,84,"Tropical in character, this wine has soft acidity and an attractive texture. With ripe mango flavor, it's full in the mouth and ready to drink.",Roger Voss,@vossroger,tropical character wine soft acidity attractive texture ripe mango flavor full mouth ready drink
Domaine Sophie Cinier 2018  Mâcon-Fuissé,Domaine Sophie Cinier,2018.0,,Chardonnay,France,Burgundy,Mâcon-Fuissé,,,84,"Burnt caramel aromas give a wine that has weight, sweetness and packs in the vanilla. It misses out on real fruitiness, giving weight rather than freshness.",Roger Voss,@vossroger,burn caramel aroma give wine weight sweetness pack vanilla miss real fruitiness give weight rather freshness
Pierre André 2018  Saint-Véran,Pierre André,2018.0,,Chardonnay,France,Burgundy,Saint-Véran,,17.0,84,"Tight, acidic and very crisp, it's propelled forward by lemon zest and grapefruit flavors. It is bright, fruity and light in texture.",Roger Voss,@vossroger,tight acidic crisp propel forward lemon zest grapefruit flavor bright fruity light texture
Jean-Marie Challand 2018 Les Tilles  (Mâcon-Villages),Jean-Marie Challand,2018.0,Les Tilles,Chardonnay,France,Burgundy,Mâcon-Villages,,17.0,84,"This soft, open wine has a light fruit character with attractive acidity and a crisp aftertaste. Drink now.",Roger Voss,@vossroger,soft open wine light fruit character attractive acidity crisp aftertaste drink
Joseph Burrier 2018 Château de Beauregard  (Saint-Véran),Joseph Burrier,2018.0,Château de Beauregard,Chardonnay,France,Burgundy,Saint-Véran,,,84,"A vegetal wine that has acidity and rhubarb flavors. It is tight and full of acidity, with a very citrusy aftertaste. Drink now.",Roger Voss,@vossroger,vegetal wine acidity rhubarb flavor tight full acidity citrusy aftertaste drink
La Chablisienne 2018 Vaillons Premier Cru  (Chablis),La Chablisienne,2018.0,Vaillons Premier Cru,Chardonnay,France,Burgundy,Chablis,,36.0,91,"Soft and full-bodied, this offers bright apple and citrus fruits layered with toast from wood aging. Under the broad exterior, the wine is developing more tangy, zesty fruits and a tight texture. It needs to age to bring everything together. Drink from 2021.",Roger Voss,@vossroger,soft fullbodie offer bright apple citrus fruit layer toast wood age broad exterior wine develop tangy zesty fruit tight texture need age bring everything together drink 2021
Albert Morot 2018 Cent-Vignes Premier Cru  (Beaune),Albert Morot,2018.0,Cent-Vignes Premier Cru,Pinot Noir,France,Burgundy,Beaune,,51.0,91,"This is an austere wine, packed with tannins and tight acidity. The red fruits are right at the back behind the firm structure. A mineral character supports the dusty texture and suggests long-term aging. Drink from 2022.",Roger Voss,@vossroger,austere wine pack tannin tight acidity red fruit right back behind firm structure mineral character support dusty texture suggest longterm age drink 2022
Bailly-Lapierre 2017 Egarade  (Crémant de Bourgogne),Bailly-Lapierre,2017.0,Egarade,Champagne Blend,France,Burgundy,Crémant de Bourgogne,,33.0,91,"Already showing some toasty maturity, this blend of Chardonnay and Pinot Noir is delicate, yeasty and rounded. Coming from northern Burgundy, it has a cool climate feel, textured with orange zest and the crispest acidity. It is ready to drink, although another few years in bottle will improve it even more.",Roger Voss,@vossroger,already show toasty maturity blend chardonnay pinot noir delicate yeasty round come northern burgundy cool climate feel textured orange zest crispest acidity ready drink although another year bottle improve even
Louis Latour 2014 Les Beaumonts Premier Cru  (Vosne-Romanée),Louis Latour,2014.0,Les Beaumonts Premier Cru,Pinot Noir,France,Burgundy,Vosne-Romanée,,122.0,90,"A solid, dense wine, packed with tannins and with a dry core. The soft fruit has flavors of strawberry, hinting at richness to come. At this early stage, tannins and acidity are still forming. Hold for five years.",Roger Voss,@vossroger,solid dense wine pack tannin dry core soft fruit flavor strawberry hint richness come early stage tannin acidity still form hold five year
Louis Latour 2014 Les Damodes Premier Cru  (Nuits-St.-Georges),Louis Latour,2014.0,Les Damodes Premier Cru,Pinot Noir,France,Burgundy,Nuits-St.-Georges,,88.0,90,"There is a voluptuous edge to this generous wine. It has rich flavors, some strawberry and plum juice. The final extreme freshness shows through the layer of firm tannins. For aging over 4–5 years.",Roger Voss,@vossroger,voluptuous edge generous wine rich flavor strawberry plum juice final extreme freshness show layer firm tannin age 4–5 year
Chanson Père et Fils 2013  Gevrey-Chambertin,Chanson Père et Fils,2013.0,,Pinot Noir,France,Burgundy,Gevrey-Chambertin,,,90,"Big, structured and solid, with powerful dense fruit, this is packed with plum juice flavors. The wine feels chunky, while the acidity keeps everything in proportion.",Roger Voss,@vossroger,big structured solid powerful dense fruit pack plum juice flavor wine feel chunky acidity keep everything proportion
Cave de Bissey NV Blanc de Blancs Brut  (Crémant de Bourgogne),Cave de Bissey,,Blanc de Blancs Brut,Sparkling Blend,France,Burgundy,Crémant de Bourgogne,,49.0,88,"A blend of half and half Chardonnay and Aligoté, this is a mineral textured wine that is shot through with acidity and green fruits. It is crisp, light and bright, and refreshingly ready to drink.",Roger Voss,@vossroger,blend half half chardonnay aligoté mineral texture wine shoot acidity green fruit crisp light bright refreshingly ready drink
Domaine Julie Belland 2020 Charmes  (Santenay),Domaine Julie Belland,2020.0,Charmes,Pinot Noir,France,Burgundy,Santenay,,26.0,88,"The wine is ripe, balanced and likely to be ready to drink soon. With its plump fruitiness and texture, it is a full wine. Rich red-berry fruits are gently balanced by acidity and supported with a light layer of tannins. It will be very drinkable from late 2021.",Roger Voss,@vossroger,wine ripe balanced likely ready drink soon plump fruitiness texture full wine rich redberry fruit gently balanced acidity support light layer tannin drinkable late 2021
Domaine Julie Belland 2020 Comme Dessus  (Santenay),Domaine Julie Belland,2020.0,Comme Dessus,Chardonnay,France,Burgundy,Santenay,,27.0,88,"The wine comes from the highest point of the slope above Santenay, giving it an attractive cool and crisp character. With its delicious, refreshing acidity as well as ripe pear flavors it is balanced, minerally and with fine acidity. The aftertaste confirms that the wine is ready to drink.",Roger Voss,@vossroger,wine come high point slope santenay give attractive cool crisp character delicious refreshing acidity well ripe pear flavor balance minerally fine acidity aftertaste confirm wine ready drink
Simonnet-Febvre 2020 Preuses Grand Cru  (Chablis),Simonnet-Febvre,2020.0,Preuses Grand Cru,Chardonnay,France,Burgundy,Chablis,,50.0,92,"This ripe wine is full of minerality and rich white and yellow fruit. Still young, it's deliciously creamy and bright, showing great potential for aging into something serious. Drink from 2024.",Roger Voss,@vossroger,ripe wine full minerality rich white yellow fruit still young deliciously creamy bright show great potential age something serious drink 2024
Simonnet-Febvre 2021 Côte de Lechet Premier Cru  (Chablis),Simonnet-Febvre,2021.0,Côte de Lechet Premier Cru,Chardonnay,France,Burgundy,Chablis,,31.0,92,"This normally cool Premier Cru has done particularly well in the 2019 vintage. This bottling is ripe and full of white fruit, while keeping a strong line of fine, tight acidity. It will be ready to drink soon, so only wait until 2022.",Roger Voss,@vossroger,normally cool premier cru do particularly well 2019 vintage bottle ripe full white fruit keep strong line fine tight acidity ready drink soon wait 2022
Louis Max 2019  Côtes de Nuits Villages,Louis Max,2019.0,,Pinot Noir,France,Burgundy,Côtes de Nuits Villages,,38.0,87,"From vineyards outside the main village appellations of the Côte de Nuits, this is a firm, almost austere wine. It has a dry extract character that is suppressing the red plum and berry fruit flavors. Give it time, although it is probably always going to be dry.",Roger Voss,@vossroger,vineyard outside main village appellation côte de nuit firm almost austere wine dry extract character suppress red plum berry fruit flavor give time although probably always go dry
Nuiton-Beaunoy 2021  Bourgogne Hautes Côtes de Beaune,Nuiton-Beaunoy,2021.0,,Pinot Noir,France,Burgundy,Bourgogne Hautes Côtes de Beaune,,18.0,87,"Produced by the cooperative of the Hautes Côtes, this wine is bright and fruity. It has light tannins and warm, red cherry character. With its acidity and structure it could age, although not for long. Drink from 2022.",Roger Voss,@vossroger,produce cooperative haute côte wine bright fruity light tannin warm red cherry character acidity structure could age although long drink 2022
Pierre Gruber 2020  Bourgogne Hautes Côtes de Nuits,Pierre Gruber,2020.0,,Pinot Noir,France,Burgundy,Bourgogne Hautes Côtes de Nuits,,21.0,87,"From the hills to the west of Nuits-St.-Georges, this is a crisp, red berry-flavored wine. It has light tannins and juicy, perfumed fruit—all in balance and ready to drink soon, from 2022.",Roger Voss,@vossroger,hills west nuitsstgeorge crisp red berryflavored wine light tannin juicy perfumed fruit — all balance ready drink soon 2022
Roche de Bellene 2020  Saint-Aubin,Roche de Bellene,2020.0,,Chardonnay,France,Burgundy,Saint-Aubin,,27.0,88,"The wine is ripe with a fine mix of generous fruits and layers of toast. It is an opulent wine, full of fruitiness and with a crisper side from juicy acidity. Produced from 48-year-old vines, it has some fine concentration that gives the wine extra richness. Drink from 2021.",Roger Voss,@vossroger,wine ripe fine mix generous fruit layer toast opulent wine full fruitiness crisper side juicy acidity produce 48yearold vine fine concentration give wine extra richness drink 2021
Roger Lassarat 2014 Clos de France  (Pouilly-Fuissé),Roger Lassarat,2014.0,Clos de France,Chardonnay,France,Burgundy,Pouilly-Fuissé,,46.0,91,"Ripe and soft, with a texture that is well balanced, this wine has peach and apricot flavors marrying well with the layers of wood. There is a strong, fresh element to give the wine a final lift.",Roger Voss,@vossroger,ripe soft texture well balanced wine peach apricot flavor marry well layer wood strong fresh element give wine final lift
